,loan_identifier,nominal_interest_rate,term,purpose,project_description,borrower_identifier,borrower_rating,employment,region,facebook,twitter,paypal,ebay,linkedin,published_at,funded_at,status,amount_requested,amount_funded,issuer_id,fraudulent,address_lat,address_lng,net_income_cents,currency,rates_count,rates_paid,base_currency
77,SZ11R351Q,1583,term_36_months,working_capital,Need money to start my business. Tired of living of a limited income want to be my own boss and start mining Bitcoin and Litecoin and to reinvest into the Bitcoin Community    ,RTAH034NE,C,salaried,US,none,none,connected,none,none,2013-11-12 04:14:48 +0100,,canceled,1030000000,0,394,False,35.899404,-79.024942,95700,USD,0.0,0.0,btc
78,TC0X63563,1235,term_60_months,investment,"I am looking for investors to assist me in building up my bitcoin mining setup. I currently have 100GHs on BFL asics running and now i would like to expand to a KNC miner unit i have the chance to buy. The unit is in hand and rready to ship. It is a Jupiter unit. 440 GHS+    This is a solid investment. all the BTC stays in BTC. all the profit will go back to loan till it is payed off.  Thanks, Icedrac",TBJPB355Y,B,salaried,US,none,none,connected,none,none,2013-11-17 02:32:06 +0100,,canceled,2700000000,150000000,694,False,35.012152,-114.581488,164800,USD,0.0,0.0,btc
79,TC9AK3566,1583,term_36_months,investment,Need help. Can't get a lone for a bank and need to pay the bills. Taking care of my mom and not scraping buy I need money ASAP. Want to make money starting my own business. I know the loan say 36 months but hope to bay it back sooner    ,RTAH034NE,C,salaried,US,none,none,connected,none,none,2013-11-17 04:55:47 +0100,,canceled,800000000,10000000,394,False,35.899404,-79.024942,95700,USD,0.0,0.0,btc
80,TGKN2357M,1453,term_12_months,education,"I am currently a law student, and I have seen first hand the expensive cost of obtaining higher education. This has forced me to consider obtaining a short-term loan. Prior to law school, as an undergraduate and masters degree student, I worked 55 hours a week to pay for my full tuition (to avoid debt). After graduating, I worked as an accountant to save enough money to pay for my entire law school tuition. However, I have realized the rising cost of books and study aids outpaced my initial forecast. The cost of books and school supplies will be 4.3 BtC. I am considering obtaining a loan (whether through bitbond or government or private loan) in order to ensure I have the required materials to become a successful tax attorney.  I will get an infusion of cash by January 7, 2014, and by then, I expect to pay back the loan plus interest.  Thank you for your consideration, and feel free to contact me if you have any questions or want to discuss my qualifications as a credible borrower.",T8TG33557,C,studying,US,none,none,none,none,none,2013-11-18 20:16:34 +0100,,canceled,430000000,0,677,True,34.064353,-118.375347,200000,USD,0.0,0.0,btc
81,TGM12357N,1453,term_12_months,education,"I am currently a law student (credit score 775 with no debt). I am asking for a short-term loan of 4.3 BTC, which I guarantee will be repaid in full plus interest by January 3, 2014. I intend to have the interest and principal paid proportionally on a week-to-week basis.  Prior to law school, as an undergraduate and masters degree student, I worked 55 hours a week to pay for my full tuition (to avoid debt). After graduating, I worked as an accountant to save enough money to pay for my entire law school tuition. However, I have realized the rising cost of books and study aids outpaced my initial forecast. I am considering obtaining a loan (whether through bitbond or government or private loan) in order to ensure I have the required materials to become a successful tax attorney. Thank you for your consideration, and feel free to contact me if you have any questions or want to discuss my qualifications as a credible borrower.",T8TG33557,C,studying,US,none,none,none,none,none,2013-11-18 20:22:58 +0100,,expired,430000000,30000000,677,True,34.064353,-118.375347,200000,USD,0.0,0.0,btc
82,TXWS735DE,1633,term_60_months,investment,Need money to start my mining op on CEX.io. more then likely loan will be repaid earler then 60 months. It a great investment and a win win  ,RTAH034NE,C,salaried,US,none,none,connected,none,none,2013-11-23 21:12:07 +0100,,expired,700000000,0,394,False,35.899404,-79.024942,95700,USD,0.0,0.0,btc
83,V84PX35J6,1465,term_6_weeks,investment,"Working capital Funds for supplies, construction material, finished and unfinished goods and other commodities for business production or services",SSFJH34ZR,C,salaried,US,none,none,none,none,none,2013-11-27 18:28:45 +0100,,expired,120000000,20000000,592,True,42.363625,-71.064669,920000,USD,0.0,0.0,btc
84,V9TX735KE,1380,term_6_months,investment,"We are currently working on a project to supply ecommerce hosting services to some of our existing small to medium business we service.     In order to go live with these online retailers before Christmas, we need to procure the hardware to put into our data centre.  The equipment we need is around 10 bitcoins.  We already have 50% of the funds for the hardware and require the other 50% in the next few days in order to take advantage of the discount from our hardware supplier.  We already have existing customers and the funds will be used purely to free up our cash flow over the year end.    ",V7V6A35J2,C,salaried,ZA,none,none,none,none,none,2013-11-28 09:53:43 +0100,,canceled,500000000,0,895,False,-29.774864,30.799098,5000000,ZAR,0.0,0.0,btc
85,WD4AW364Q,766,term_6_weeks,other,This is a test loan,18TFGM41GTJ,A,self_employed,SK,connected,connected,connected,connected,connected,2013-12-11 19:09:16 +0100,,canceled,100000000,0,2,False,52.510964,13.304994,185000,EUR,0.0,0.0,btc
86,WC2413649,1633,term_60_months,investment,Need some more coin to invest in bitcoin stocks great return ,RTAH034NE,C,salaried,US,none,none,connected,none,none,2013-12-14 22:13:18 +0100,,canceled,600000000,0,394,False,35.899404,-79.024942,95700,USD,0.0,0.0,btc
87,WNC7Y3683,1465,term_6_weeks,working_capital,I am taking this loan out to begin to build my reputation on this site so that I may continue to use it into the future as a source of capital to fund an bitcoin arbitrage trading method I have begun to implement for profit.,SSFJH34ZR,C,salaried,US,none,none,none,none,none,2013-12-14 22:13:18 +0100,,canceled,100000000,0,592,True,42.363625,-71.064669,920000,USD,0.0,0.0,btc
88,WNC8D3686,1465,term_6_weeks,working_capital,I am taking this loan out to begin to build my reputation on this site so that I may continue to use it into the future as a source of capital to fund an bitcoin arbitrage trading method I have begun to implement for profit.,SSFJH34ZR,C,salaried,US,none,none,none,none,none,2013-12-14 22:13:18 +0100,,canceled,100000000,0,592,True,42.363625,-71.064669,920000,USD,0.0,0.0,btc
89,WNC853684,1465,term_6_weeks,working_capital,I am taking this loan out to begin to build my reputation on this site so that I may continue to use it into the future as a source of capital to fund an bitcoin arbitrage trading method I have begun to implement for profit.,SSFJH34ZR,C,salaried,US,none,none,none,none,none,2013-12-14 22:13:18 +0100,,canceled,100000000,0,592,True,42.363625,-71.064669,920000,USD,0.0,0.0,btc
90,WT44N36AG,766,term_6_weeks,education,This is a test loan.,18TFGM41GTJ,A,self_employed,SK,connected,connected,connected,connected,connected,2013-12-16 17:25:41 +0100,2013-12-23 08:47:19 +0100,fully_paid,100000000,100000000,2,False,52.510964,13.304994,185000,EUR,1.0,1.0,btc
91,X26JY36EN,1633,term_60_months,investment,Need 9.2 btc to secure chip buy shares in a buy in of bitcoin miners. We will be selling theses miners and make good money. we will make a lot of money and this lone will be paid off early.    ,RTAH034NE,C,salaried,US,none,none,connected,none,none,2013-12-19 18:56:30 +0100,,expired,920000000,0,394,False,35.899404,-79.024942,95700,USD,0.0,0.0,btc
92,XWTAJ36MZ,766,term_6_weeks,investment,test test test,18TFGM41GTJ,A,self_employed,SK,connected,connected,connected,connected,connected,2013-12-29 21:12:50 +0100,,canceled,100000000,10000000,2,False,52.510964,13.304994,185000,EUR,0.0,0.0,btc
93,Y7TQ237FG,1633,term_60_months,investment,Investing In a company that sells Bitcoin Mining machines. Repayment will be very quick as we sell the hardware. Need to secure this ASAP     ,RTAH034NE,C,salaried,US,none,none,connected,none,none,2014-01-03 01:26:59 +0100,,expired,700000000,0,394,False,35.899404,-79.024942,95700,USD,0.0,0.0,btc
94,YXC0K39WP,2071,term_60_months,working_capital,"Right now I run a successful cash bitcoin service in my city. But I am limited in the amount of sales I an perform due to not having enough capital.   Currently, I am only able to do $1000 per day, as it takes 3-5 business days for me to turn the cash into BTC at a reasonable rate. By having additional capital, I will be able to increase the amount of sales that I am able to do daily.  This is my full time job, and I need some funds to continue to be able to pay for supplies and services. The more capital we have, the more business we can do, and the faster it can grow.",YMC6038WG,D,self_employed,CA,none,none,connected,none,none,2014-01-11 05:30:59 +0100,,canceled,2000000000,0,1588,False,49.896816,-97.28937,300000,CAD,0.0,0.0,btc
95,YXC5K39WQ,2071,term_60_months,working_capital,"Right now I run a successful cash bitcoin service in my city. But I am limited in the amount of sales I an perform due to not having enough capital. Currently, I am only able to do $1000 per day, as it takes 3-5 business days for me to turn the cash into BTC at a reasonable rate. By having additional capital, I will be able to increase the amount of sales that I am able to do daily. This is my full time job, and I need some funds to continue to be able to pay for supplies and services. The more capital we have, the more business we can do, and the faster it can grow.  I hope to be able to expand the exchange nationally, and be an easy way for Canadians to be able to buy bitcoins hassle free, for cash. ",YMC6038WG,D,self_employed,CA,none,none,connected,none,none,2014-01-11 05:33:39 +0100,,expired,2000000000,0,1588,False,49.896816,-97.28937,300000,CAD,0.0,0.0,btc
96,ZFG1Y3ATK,1633,term_60_months,working_capital,Need 2 buy a 2th/s bitcoin miner to get profitable mining going will repay early. If possible.   ,RTAH034NE,C,salaried,US,none,none,connected,none,none,2014-01-18 02:30:22 +0100,,expired,710000000,0,394,False,35.899404,-79.024942,95700,USD,0.0,0.0,btc
97,ZT3713AY3,766,term_6_weeks,education,test test test,18TFGM41GTJ,A,self_employed,SK,connected,connected,connected,connected,connected,2014-01-22 02:58:41 +0100,,canceled,10000000,4000000,2,False,52.510964,13.304994,185000,EUR,0.0,0.0,btc
98,ZTPWR3AYH,1235,term_60_months,working_capital,"I'm working in windows and door copies production. At the moment in working process is a contract of making doors and windows, but its without prepayment. For that reason I'm short of funds to complete the order. Total cost of the contract is 45500 € (about 64 BTC). Production is divided into 3 parts, deadline is 06.06.2014. Payment is within 30 days after delivering products of one part. First part is planned to be delivered in the middle of Feb. The products are in the middle of production, but need additional funds for completion. The loan is planned to be payed back, as I get the payments for delivered products.",YSF1V39F0,B,salaried,EE,none,none,none,none,none,2014-01-22 08:34:33 +0100,,expired,1600000000,341000000,1616,False,59.376457,24.64509,138600,EUR,0.0,0.0,btc
99,106AGX3B3Q,1380,term_6_months,consumption,"As living in the inner city, I sold my car last year. Now realising you cant live completly without indivual mobility, I am planning to buy a smaller/second hand car for shorter trips.  I dont want to use my savings for that, so I am trying to finance it in a new way using bitbond.net!",18TFGM41GXV,C,salaried,DE,none,none,none,none,none,2014-01-26 18:17:01 +0100,,canceled,400000000,0,107,False,48.763876,9.154961,370000,EUR,0.0,0.0,btc
100,106BBZ3B3S,770,term_6_months,consumption,"As living in the inner city, I sold my car last year. Now realising you cant live completly without indivual mobility, I am planning to buy a smaller/second hand car for shorter trips. I dont want to use my savings for that, so I am trying to finance it in a new way using bitbond.net!",18TFGM41GXV,A,salaried,DE,none,none,none,none,none,2014-01-26 18:31:27 +0100,2014-02-09 02:49:08 +0100,fully_paid,400000000,400000000,107,False,48.763876,9.154961,370000,EUR,6.0,6.0,btc
101,108P743B4R,1115,term_6_weeks,working_capital,"Hi, we are a small group of cryptotraders, miners and investors. We are working to became a virtual company completely based on cryptocurrency. We have an office in Milan (Italy) and we are actively working on crypto-financial consulting and more. We are asking 1 bitcoin in order to gain reputation on this community and to invest it into our mining fund. www.btcexpert.com  https://btcjam.com/users/7827 This is our profile on btcjam.  Thanks ",ZC4R03ASW,B,salaried,IT,none,connected,connected,none,none,2014-01-27 15:48:52 +0100,2014-01-30 20:05:23 +0100,fully_paid,40000000,40000000,1723,False,45.483101,9.235804,139000,EUR,1.0,1.0,btc
102,10BFBP3B5H,1633,term_60_months,renovation,"Hello, I would like to borrow 4BTC in order to renovate the private estate. Feel free to contact me for additional info.",VG2ZV35R1,C,salaried,LV,none,none,connected,connected,none,2014-01-28 17:10:14 +0100,,expired,400000000,2000000,999,True,56.739251,22.923442,20000,LVL,0.0,0.0,btc
103,10BQSH3B5Q,1633,term_60_months,working_capital,"ROUND 1 lending for Purchase of goods buying.  I have sell connection on big retailer in Japan. there are selling our product, so I have best repayment capacity.  You can search on google by this word. ""Yodobashi REDGIANT Audio""  So, I could promise to you that below::  Payment term : 24month(Min) to 60month(Max) maturity date : End of month Interest on a loan : bear interest of 13.5 % per year  I am looking forward to you join this invest !  -Background- I need help by bitcoin loan. I became a co-signer when previous employer for a basic bank loan contract, however, later I was suffer a loss by that company was insolvency... So I have to pay to the bank three handled Japanese yen, its maturity date has come three days left.",YHF0A38JH,C,self_employed,JP,connected,connected,connected,connected,connected,2014-01-28 19:34:09 +0100,,expired,5090000000,2000000,1570,False,31.928136,131.435767,58300000,JPY,0.0,0.0,btc
104,10BTTJ3B5R,2792,term_6_weeks,other,BETTER BITCOIN,Z9CH73AS0,E,salaried,DZ,none,none,none,none,none,2014-01-28 20:25:54 +0100,2014-02-05 03:15:34 +0100,fully_paid,20000000,20000000,1705,False,36.703315,4.043742,2130000,DZD,1.0,1.0,btc
105,10HK3E3B7Z,1235,term_60_months,investment,"Hello, I'm an Italian boy with a passion for innovation and technology. My investment concerns these areas and in the future I would like to fulfill my dreams. With this prestisto, invest, I can start a business with 3D printers or 3D movies with audio holophonic. Practically this loan worth my future and I thank you in advance for possible funding. Regards",10BDNH3B5G,B,salaried,IT,none,none,connected,none,none,2014-01-31 00:50:54 +0100,,expired,790000000,4000000,1929,False,40.786792,17.243666,80000,EUR,0.0,0.0,btc
